tiempo radio velocidad aceleracion temperatura pg nH2 nH nO nO2 nOH nH2O nN nNH nNH2 nNH3 nN2H nNO nNO2 nN2O nHNO nN2 nArnH2O2 nHO2 
4.39972090576e-005 2.40393602401e-005 -427.442200475 -9470718566.17 5344.53632584 3325458.51358 657621672534 271422867680 90715634466.5 246492939549 419244698127 931854587028 0 0 0 0 0 0 0 0 0 0 0 9440225.61054 15029352.6318 
4.39976473855e-005 2.38510815123e-005 -431.653096837 -9719568279.5 5351.18832876 3407443.14501 650323959796 278024693383 96297923823.5 238895521036 430471992093 921958183391 0 0 0 0 0 0 0 0 0 0 0 9644448.40932 16371100.9922 
4.39980828636e-005 2.36621751373e-005 -435.947141569 -9977498322.03 5357.72346915 3492519.6143 643445389769 284590093424 101965970672 231550772694 441318837585 911882544407 0 0 0 0 0 0 0 0 0 0 0 9833329.10073 17762378.011 
4.39985143289e-005 2.34731409335e-005 -440.314972543 -10244207977.5 5364.14732165 3580617.70197 637014818757 291115294264 107686741668 224502600777 451729648728 901652233707 0 0 0 0 0 0 0 0 0 0 0 10005744.1659 19192301.3443 
4.39989406522e-005 2.32844839511e-005 -444.746408317 -10519313594.4 5370.46386719 3671640.00339 631052324330 297597768735 113427302601 217788563320 461657725756 891295130204 0 0 0 0 0 0 0 0 0 0 0 10160880.7973 20648889.8608 
4.39993607902e-005 2.30966911839e-005 -449.230958211 -10802374737.4 5376.67569806 3765469.76994 625568661148 304036286120 119156256845 211438474522 471066920691 880841066773 0 0 0 0 0 0 0 0 0 0 0 10298259.9669 22119613.8646 
4.39997738261e-005 2.29102118488e-005 -453.758303599 -11092921677.9 5382.78426908 3861979.33439 620565404402 310430852469 124844964171 205473652938 479932432534 870320474630 0 0 0 0 0 0 0 0 0 0 0 10417734.788 23591957.2704 
4.40001789955e-005 2.27254430505e-005 -458.318698511 -11390480928.7 5388.79016492 3961038.0494 616035695188 316782554784 130468427898 199906829085 488240736024 859763181562 0 0 0 0 0 0 0 0 0 0 0 10519466.9973 25053929.0349 
4.40005756986e-005 2.25427212776e-005 -462.903264927 -11694596823.3 5394.69336587 4062519.0617 611965418854 323093345275 136005813689 194742619057 495988789437 849197449233 0 0 0 0 0 0 0 0 0 0 0 10603887.3383 26494479.8736 
4.40009634983e-005 2.23623192851e-005 -467.504177878 -12004847640.2 5400.49349566 4166304.55742 608334623839 329365802802 141440621314 189978413217 503182734605 838649284592 0 0 0 0 0 0 0 0 0 0 0 10671646.5853 27903801.3814 
4.40013421104e-005 2.21844475318e-005 -472.114746044 -12320856310.6 5406.19003424 4272289.29631 605119007391 335602895996 146760564863 185605516544 509836309252 828142028333 0 0 0 0 0 0 0 0 0 0 0 10723563.4534 29273503.2151 
4.4001711386e-005 2.20092586711e-005 -476.729413311 -12642296095.9 5411.78249643 4380382.70474 602291325223 341807777440 151957248042 181610380521 515969182230 817696169716 0 0 0 0 0 0 0 0 0 0 0 10760574.4931 30596682.3588 
4.40020712921e-005 2.18368540381e-005 -481.343699647 -12968892473.8 5417.2705694 4490509.69431 599822639697 347983614128 157025709101 177975811943 521605355400 807329346760 0 0 0 0 0 0 0 0 0 0 0 10783689.2034 31867903.8805 
4.40024218906e-005 2.16672908562e-005 -485.954109143 -13300422082.2 5422.6542181 4602610.66274 597683358208 354133465754 161963910990 174682073303 526771737130 797056464484 0 0 0 0 0 0 0 0 0 0 0 10793952.1515 33083118.6254 
4.40027633192e-005 2.1500589536e-005 -490.558019477 -13636709989.6 5427.93375814 4716640.89227 595844055034 360260203256 166772224339 171707835017 531496930077 786889892572 0 0 0 0 0 0 0 0 0 0 0 10792412.5261 34239539.068 
4.40030957736e-005 2.13367405821e-005 -495.153565481 -13977625782.8 5433.1099002 4832569.57645 594276089573 366366460962 171452937825 169030963884 535810245733 776839706311 0 0 0 0 0 0 0 0 0 0 0 10780100.7997 35335492.0829 
4.40034194925e-005 2.11757107749e-005 -499.739526849 -14323079248.2 5438.1837727 4950378.69049 592952045785 372454616714 176009817822 166629150135 539740936382 766913940995 0 0 0 0 0 0 0 0 0 0 0 10758011.7 36370263.542 
4.40037347446e-005 2.10174484774e-005 -504.315226138 -14673016106.4 5443.15692822 5070061.85978 591846023175 378526793926 180447727630 164480387512 543317620837 757118839856 0 0 0 0 0 0 0 0 0 0 0 10727092.4695 37343945.2655 
4.40040418187e-005 2.0861888203e-005 -508.880435341 -15027413804.1 5448.03133342 5191623.19886 590933810753 384584873468 184772303905 162563328510 546567870836 747459093833 0 0 0 0 0 0 0 0 0 0 0 10688235.4117 38257290.1696 
4.40043410149e-005 2.0708954358e-005 -513.435295675 -15386277688.8 5452.8093504 5315076.26518 590192969993 390630515330 188989691413 160857533807 549517931783 737938058772 0 0 0 0 0 0 0 0 0 0 0 10642273.7747 39111580.561 
4.40046326387e-005 2.05585642976e-005 -517.980248678 -15749637605.2 5457.49371095 5440443.11052 589602850719 396665183935 193106329009 159343637188 552192548536 728557951118 0 0 0 0 0 0 0 0 0 0 0 10589980.1598 39908511.1376 
4.40049169953e-005 2.0410630799e-005 -522.515977446 -16117544773.9 5462.08748584 5567753.42933 589144558940 402690173943 197128780083 158003444105 554614872015 719320022247 0 0 0 0 0 0 0 0 0 0 0 10532066.7899 40650087.1891 
4.40051943863e-005 2.02650640042e-005 -527.043358029 -16490069321.2 5466.5940527 5697043.83514 588800891539 408706636248 201063601797 156819978983 556806427163 710224709937 0 0 0 0 0 0 0 0 0 0 0 10469187.0829 41338537.7829 
4.4005465107e-005 2.01217729364e-005 -531.56341931 -16867297882.9 5471.01706332 5828357.24777 588556249590 414715602424 204917246259 155777494337 558787125379 701271769590 0 0 0 0 0 0 0 0 0 0 0 10401938.1118 41976242.8209 
4.4005729444e-005 1.99806666805e-005 -536.077309667 -17249331860.9 5475.36041121 5961742.36858 588396539035 420718006360 208695987431 154861452194 560575308214 692460388130 0 0 0 0 0 0 0 0 0 0 0 10330863.6331 42565672.5833 
4.40059876743e-005 1.98416552565e-005 -540.586270556 -17636285792.8 5479.62820145 6097253.26942 588309065085 426714704435 212405869767 154058485709 562187812709 683789280252 0 0 0 0 0 0 0 0 0 0 0 10256457.4265 43109338.4859 
4.40062400643e-005 1.97046502543e-005 -545.091615618 -18028286170 5483.82472286 6234949.07632 588282425009 432706493686 216052673899 153356347554 563640050343 675256769874 0 0 0 0 0 0 0 0 0 0 0 10179166.7698 43609753.5107 
4.40064868692e-005 1.9569565287e-005 -549.594714151 -18425470391.8 5487.95442258 6374893.73066 588306402524 438694127661 219641895521 152743849998 564946093647 666860859364 0 0 0 0 0 0 0 0 0 0 0 10099395.9279 44069400.8814 
4.40067283333e-005 1.94363162917e-005 -554.096978541 -18827986161.7 5492.02188352 6517155.82983 588371865901 444678330580 223178734790 152210800288 566118766345 658599287616 0 0 0 0 0 0 0 0 0 0 0 10017509.5627 44490709.7539 
4.40069646896e-005 1.93048217019e-005 -558.599855219 -19235990870 5496.03180485 6661808.54772 588470671147 450659810274 226668093955 151747934014 567169733938 650469578245 0 0 0 0 0 0 0 0 0 0 0 9933836.00161 44876036.7878 
4.40071961606e-005 1.91750025109e-005 -563.104818965 -19649651421.8 5499.98898586 6808929.64261 588595571065 456639270598 230114581564 151346848430 568109592624 642469078711 0 0 0 0 0 0 0 0 0 0 0 9848670.32012 45227652.6116 
4.40074229581e-005 1.90467822883e-005 -567.613368599 -20069144126.8 5503.89831163 6958601.49911 588740130513 462617421489 233522520472 150999937240 568947954702 634594994346 0 0 0 0 0 0 0 0 0 0 0 9762277.2469 45547732.1831 
4.40076452841e-005 1.89200870871e-005 -572.127026567 -20494654818.8 5507.76474306 7110911.29525 588898647999 468594990681 236895960671 150700327524 569693530143 626844413263 0 0 0 0 0 0 0 0 0 0 0 9674893.8284 45838348.5286 
4.40078633312e-005 1.87948453541e-005 -576.647338575 -20926379144.6 5511.59330787 7265951.17769 589066083408 474572732554 240238693231 150441819734 570354203031 619214329350 0 0 0 0 0 0 0 0 0 0 0 9586731.91915 46101468.956 
4.40080772832e-005 1.86709877299e-005 -581.175877532 -21364523178.7 5515.38909646 7423818.59533 589237991736 480551440191 243554268004 150218830774 570937103351 611701656392 0 0 0 0 0 0 0 0 0 0 0 9497980.41647 46338953.5144 
4.40082873158e-005 1.85484468827e-005 -585.714246741 -21809304010.1 5519.15725823 7584616.6295 589410462337 486531954370 246846010859 150026340691 571448673258 604303242381 0 0 0 0 0 0 0 0 0 0 0 9408807.34214 46552554.94 
4.40084935971e-005 1.84271572684e-005 -590.264086342 -22260950767.4 5522.903002 7748454.46417 589580063451 492515175069 250117043104 149859842743 571894728488 597015877562 0 0 0 0 0 0 0 0 0 0 0 9319361.70197 46743919.9762 
4.40086962887e-005 1.83070548559e-005 -594.827081752 -22719705770.2 5526.63159918 7915447.96514 589743791573 498502074050 253370301853 149715296934 572280514818 589836298858 0 0 0 0 0 0 0 0 0 0 0 9229775.15741 46914591.6634 
4.40088955457e-005 1.81880768448e-005 -599.404973185 -23185825947.4 5530.34838924 8085720.34507 589899025205 504493707526 256608560517 149589086904 572610759674 582761192462 0 0 0 0 0 0 0 0 0 0 0 9140163.53946 47066012.3124 
4.4009091518e-005 1.80701613562e-005 -603.999567112 -23659584676.8 5534.0587882 8259402.95394 590043482650 510491230144 259834449875 149477980007 572889719246 575787193592 0 0 0 0 0 0 0 0 0 0 0 9050628.20085 47199526.9994 
4.4009284351e-005 1.79532470448e-005 -608.612751727 -24141273788.4 5537.76830174 8436636.28794 590175183494 516495913093 263050481051 149379090349 573121221416 568910880665 0 0 0 0 0 0 0 0 0 0 0 8961257.17949 47316387.459 
4.4009474186e-005 1.78372727103e-005 -613.246513727 -24631206225.4 5541.48254109 8617571.13235 590292413297 522509162813 266259068400 149289844679 573308704536 562128768585 0 0 0 0 0 0 0 0 0 0 0 8872126.24045 47417756.1323 
4.40096611613e-005 1.77221768473e-005 -617.902958836 -25129719153 5545.20724358 8802369.94724 590393691211 528532543488 269462553896 149207950865 573455252430 555437297878 0 0 0 0 0 0 0 0 0 0 0 8783299.76391 47504710.3254 
4.40098454134e-005 1.76078970962e-005 -622.584337916 -25637177605.2 5548.94829985 8991208.59572 590477740154 534567805628 272663234216 149131368729 573563625826 548832817728 0 0 0 0 0 0 0 0 0 0 0 8694831.45983 47578246.3884 
4.40100270774e-005 1.74943696644e-005 -627.2930762 -26153979214.6 5552.71178572 9184278.3466 590543459127 540616917409 275863388685 149058283084 573636290258 542311567233 0 0 0 0 0 0 0 0 0 0 0 8606764.97447 47639283.7645 
4.40102062885e-005 1.73815285772e-005 -632.031811806 -26680559803.6 5556.50400439 9381788.43769 590589897374 546682106539 279065312202 148987078656 573675440727 535869647005 0 0 0 0 0 0 0 0 0 0 0 8519134.29061 47688668.9192 
4.40103831833e-005 1.7269304836e-005 -636.803440868 -27217400348.6 5560.33153722 9583969.14388 590616229929 552765908904 282271351133 148916316725 573683023059 529502986145 0 0 0 0 0 0 0 0 0 0 0 8431963.99545 47727179.0035 
4.40105579011e-005 1.71576253246e-005 -641.611176767 -27765035876.6 5564.20130998 9791075.72705 590621734140 558871233161 285483947038 148844713143 573660752019 523207295826 0 0 0 0 0 0 0 0 0 0 0 8345269.3037 47755525.2362 
4.40107305862e-005 1.70464114732e-005 -646.45862408 -28324066678.5 5568.12067629 10003393.3905 590605766612 565001441465 288705688315 148771117486 573610126020 516978010847 0 0 0 0 0 0 0 0 0 0 0 8259055.86014 47774355.8771 
4.401090139e-005 1.69355775564e-005 -651.349873984 -28895172809.3 5572.09752511 10221243.6494 590567739913 571160454070 291939373891 148694492947 573532438183 510810212915 0 0 0 0 0 0 0 0 0 0 0 8173319.24252 47784258.7059 
4.40110704741e-005 1.68250284378e-005 -656.289631227 -29479133156.4 5576.14042294 10444992.7364 590507098163 577352889411 295188095074 148613896497 573428783233 504698526432 0 0 0 0 0 0 0 0 0 0 0 8088044.04376 47785762.8669 
4.40112380144e-005 1.67146565358e-005 -661.283385665 -30076851222.4 5580.25880471 10675062.8794 590423290228 583584254277 298455343322 148528458685 573300059340 498636975846 0 0 0 0 0 0 0 0 0 0 0 8003202.38877 47779339.8652 
4.40114042068e-005 1.66043376525e-005 -666.337648547 -30689390370.7 5584.46323499 10911947.7406 590315738673 589861206850 301745155948 148437362182 573146963475 492618787333 0 0 0 0 0 0 0 0 0 0 0 7918751.65534 47765403.3977 
4.40115692752e-005 1.64939250051e-005 -671.460290144 -31318023975.5 5588.76577771 11156234.2769 590183801523 596191934322 305062321803 148339817640 572969977777 486636102119 0 0 0 0 0 0 0 0 0 0 0 7834630.95518 47744307.5102 
4.40117334831e-005 1.63832404153e-005 -676.661037064 -31964308688.9 5593.18053587 11408634.6657 590026721965 602586711319 308412681878 148235034580 572769342645 480679550321 0 0 0 0 0 0 0 0 0 0 0 7750755.67954 47716342.2127 
4.40118971517e-005 1.6272060714e-005 -681.952236782 -32630196265.3 5597.72447315 11670034.9355 589843557414 609058761735 311803589489 148122183303 572545008743 474737589713 0 0 0 0 0 0 0 0 0 0 0 7667008.80083 47681725.0066 
4.40120606899e-005 1.6160095622e-005 -687.350095908 -33318213031.2 5602.41873113 11941572.9659 589633071724 615625659771 315244654362 148000340260 572296552913 468795424757 0 0 0 0 0 0 0 0 0 0 0 7583226.39717 47640585.3584 
4.4012224645e-005 1.60469495854e-005 -692.876807348 -34031765675 5607.29087122 12224771.3089 589393557898 622311744348 318749020549 147868401743 572023027570 462833135134 0 0 0 0 0 0 0 0 0 0 0 7499172.30607 47592936.1189 
4.40123897986e-005 1.5932050524e-005 -698.564504077 -34775703894.2 5612.37900555 12521781.9938 589122518566 629152619672 322335743512 147724932155 571722675294 456822171499 0 0 0 0 0 0 0 0 0 0 0 7414490.31971 47538618.4306 
4.40125573598e-005 1.58145058568e-005 -704.463231353 -35557447857.8 5617.74008214 12835877.7358 588816031190 636204243902 326034585089 147567866979 571392346743 450718265944 0 0 0 0 0 0 0 0 0 0 0 7328607.08528 47477188.1317 
4.40127293642e-005 1.56928044256e-005 -710.657548797 -36389352277.6 5623.46723505 13172481.4581 588467405165 643561809531 329895972666 147393891669 571026262693 444446804684 0 0 0 0 0 0 0 0 0 0 0 7240531.79895 47407672.2383 
4.40129089743e-005 1.55645706754e-005 -717.282052941 -37291462528.5 5629.70846141 13540281.9581 588065461523 651376398818 333999845660 147197685447 570614562068 437891681408 0 0 0 0 0 0 0 0 0 0 0 7148710.86461 47328277.9177 
4.40130970142e-005 1.54290270925e-005 -724.395519283 -38276013348.6 5636.5511656 13944414.235 587601873138 659705558480 338377259977 146975504982 570151003480 431021666048 0 0 0 0 0 0 0 0 0 0 0 7052808.77206 47237902.5724 
4.40132731809e-005 1.53008130876e-005 -731.231946496 -39239861299.5 5643.27179733 14341960.4236 587126619819 667649547384 342555706522 146751000418 569686160803 424578332386 0 0 0 0 0 0 0 0 0 0 0 6963236.84968 47146676.865 
4.40134474314e-005 1.5172794037e-005 -738.164679321 -40235605419.7 5650.23794808 14754466.3666 586616401178 675644615820 346764671561 146512623317 569196932974 418197984948 0 0 0 0 0 0 0 0 0 0 0 6874959.81385 47050365.6861 
4.40136198612e-005 1.50449085133e-005 -745.19895109 -41260928918.8 5657.46743826 15182854.4246 586071089130 683694253745 351006277676 146260044577 568683624234 411876997565 0 0 0 0 0 0 0 0 0 0 0 6787976.38065 46949262.8311 
4.40137769091e-005 1.49273632429e-005 -751.762385227 -42233030628.5 5664.36503377 15591698.1352 585538448798 691148432402 354937780546 146014936937 568190485554 406113157661 0 0 0 0 0 0 0 0 0 0 0 6709123.04494 46852286.3977 
4.40139230548e-005 1.48170415733e-005 -758.009535309 -43170787645.8 5671.0706812 15989195.4788 585011171151 698192753637 358656478622 145773441473 567709350897 400743386985 0 0 0 0 0 0 0 0 0 0 0 6636100.95942 46757954.5347 
4.40140603562e-005 1.47125555479e-005 -764.005448648 -44082528966.5 5677.63890593 16378520.8034 584487363351 704907489048 362204328633 145534367392 567237560399 395692995083 0 0 0 0 0 0 0 0 0 0 0 6567844.98292 46665825.4469 
4.40141901871e-005 1.46129897053e-005 -769.792024411 -44973409426.9 5684.10355045 16761646.9324 583966132073 711344974966 365608645351 145297073824 566773600520 390912184546 0 0 0 0 0 0 0 0 0 0 0 6503640.49476 46575656.3913 
4.40143135713e-005 1.45176646004e-005 -775.400052218 -45847157182.4 5690.48906507 17140006.4653 583446919139 717543883086 368889595720 145061131679 566316411147 386363841167 0 0 0 0 0 0 0 0 0 0 0 6442952.70032 46487276.6584 
4.40144313096e-005 1.44260502699e-005 -780.853423865 -46706643013.3 5696.8142463 17514708.5248 582929328785 723534317128 372062870110 144826226141 565865184636 382018958330 0 0 0 0 0 0 0 0 0 0 0 6385362.22711 46400553.7327 
4.40145440443e-005 1.43377221994e-005 -786.171198293 -47554145292.6 5703.0939732 17886638.561 582413067758 729340356879 375141013222 144592117786 565419283875 377854266270 0 0 0 0 0 0 0 0 0 0 0 6330531.54076 46315380.7486 
4.40146522998e-005 1.42523342792e-005 -791.368843731 -48391503482.3 5709.3402149 18256516.0002 581897917644 734981604726 378134232168 144358622355 564978198299 373850762457 0 0 0 0 0 0 0 0 0 0 0 6278184.03555 46231670.1308 
4.40147565109e-005 1.41696003673e-005 -796.459079062 -49220220511.5 5715.56270337 18624932.6998 581383717840 740474236989 381050945493 144125597811 564541514974 369992707007 0 0 0 0 0 0 0 0 0 0 0 6228089.71109 46149349.42 
4.40148570421e-005 1.4089281077e-005 -801.452476425 -50041536189.7 5721.76941347 18992380.3916 580870353415 745831757358 383898176533 143892935166 564108897759 366266902799 0 0 0 0 0 0 0 0 0 0 0 6180054.89804 46068358.197 
4.40149542026e-005 1.40111739409e-005 -806.357912088 -50856481948.5 5727.96692491 19359271.4039 580357745277 751065559246 386681847038 143660551391 563680071129 362662160837 0 0 0 0 0 0 0 0 0 0 0 6133914.63037 45988645.6142 
4.40150482571e-005 1.39351060172e-005 -811.182906348 -51665922566.3 5734.16069646 19725954.3558 579845842472 756185349179 389406998236 143428384000 563254807728 359168898810 0 0 0 0 0 0 0 0 0 0 0 6089526.91846 45910168.458 
4.40151394348e-005 1.38609282061e-005 -815.933886182 -52470588402.2 5740.35527999 20092726.4213 579334615822 761199473033 392077961208 143196386723 562832918464 355778833221 0 0 0 0 0 0 0 0 0 0 0 6046768.36099 45832889.5751 
4.40152279354e-005 1.37885108722e-005 -820.616387821 -53271100416.2 5746.55448634 20459842.8147 578824052969 766115167475 394698488185 142964526167 562414244812 352484742324 0 0 0 0 0 0 0 0 0 0 0 6005530.76666 45756776.6401 
4.40153139346e-005 1.37177404077e-005 -825.235216336 -54067989900.9 5752.76151703 20827524.3305 578314154337 770938757615 397271855784 142732779129 561998652659 349280280264 0 0 0 0 0 0 0 0 0 0 0 5965718.50782 45681801.1615 
4.40153975879e-005 1.36485165302e-005 -829.794571115 -54861714098.7 5758.97906831 21195963.2761 577804929989 775675812397 399800946152 142501130512 561586027494 346159830849 0 0 0 0 0 0 0 0 0 0 0 5927246.43854 45607937.7029 
4.40154790339e-005 1.35807501264e-005 -834.298146052 -55652668552.4 5765.20941455 21565328.2294 577296397134 780331268567 402288311715 142269571655 561176270564 343118390893 0 0 0 0 0 0 0 0 0 0 0 5890038.23451 45535163.2611 
4.40155583969e-005 1.35143615204e-005 -838.749209978 -56441197152.7 5771.45447552 21935767.8632 576788578163 784909530172 404736227131 142038099011 560769295820 340151476448 0 0 0 0 0 0 0 0 0 0 0 5854025.05879 45463456.773 
4.40156357889e-005 1.34492790734e-005 -843.150671599 -57227600210.7 5777.71587085 22307414.029 576281499121 789414548935 407146731263 141806713103 560365027499 337255046863 0 0 0 0 0 0 0 0 0 0 0 5819144.48097 45392798.7266 
4.40157113116e-005 1.33854380352e-005 -847.505132701 -58012141002 5783.99496477 22680384.2926 575775188490 793849890078 409521661547 141575417673 559963398163 334425442501 0 0 0 0 0 0 0 0 0 0 0 5785339.59123 45323170.8471 
4.40157850573e-005 1.33227796023e-005 -851.814931681 -58795051210.1 5790.29290289 23054783.9997 575269676256 798218786238 411862682139 141344219013 559564347134 331659333522 0 0 0 0 0 0 0 0 0 0 0 5752558.27111 45254555.8493 
4.40158571106e-005 1.32612501336e-005 -856.082179736 -59576535346.4 5796.61064283 23430707.999 574764993156 802524182275 414171307307 141113125417 559167819225 328953677210 0 0 0 0 0 0 0 0 0 0 0 5720752.58634 45186937.238 
4.4015927549e-005 1.32008005012e-005 -860.308790632 -60356774491.7 5802.94897931 23808242.0414 574261170139 806768772247 416448920731 140882146749 558773763742 326305682515 0 0 0 0 0 0 0 0 0 0 0 5689878.28131 45120299.1529 
4.40159964441e-005 1.31413855387e-005 -864.496506021 -61135929355.5 5809.3085658 24187463.9823 573758237915 810955030802 418696791885 140651294090 558382133646 323712779941 0 0 0 0 0 0 0 0 0 0 0 5659894.35025 45054626.2405 
4.40160638618e-005 1.3082963576e-005 -868.646916705 -61914142921.2 5815.68993259 24568444.7862 573256226607 815085239580 420916089818 140420579438 557992884875 321172596079 0 0 0 0 0 0 0 0 0 0 0 5630762.67416 44989903.5517 
4.40161298633e-005 1.30254960457e-005 -872.761480509 -62691542621.7 5822.09350204 24951249.3612 572755165511 819161509472 423107894767 140190015489 557605975810 318682931977 0 0 0 0 0 0 0 0 0 0 0 5602447.71207 44926116.4632 
4.40161945056e-005 1.29689471426e-005 -876.841537747 -63468242224.8 5828.5196019 25335937.2902 572255082893 823185799848 425273208190 139959615428 557221366820 316241744457 0 0 0 0 0 0 0 0 0 0 0 5574916.23433 44863250.611 
4.40162578417e-005 1.2913283536e-005 -880.888324159 -64244343418.8 5834.96847626 25722563.4245 571756005874 827159934733 427412961206 139729392793 556839019918 313847130182 0 0 0 0 0 0 0 0 0 0 0 5548137.09463 44801291.8432 
4.40163199211e-005 1.28584741143e-005 -884.902982424 -65019937199.8 5841.44029563 26111178.4295 571257960309 831085617134 429528022068 139499361331 556458898448 311497311637 0 0 0 0 0 0 0 0 0 0 0 5522081.02966 44740226.1761 
4.40163807903e-005 1.28044897693e-005 -888.886571801 -65795105046 5847.93516516 26501829.2241 570760970740 834964441124 431619202467 139269534901 556080966859 309190625093 0 0 0 0 0 0 0 0 0 0 0 5496720.48654 44680039.7657 
4.40164404929e-005 1.27513032031e-005 -892.840076736 -66569919940.2 5854.45313219 26894559.3836 570265060342 838797902590 433687263142 139039927385 555705190499 306925509956 0 0 0 0 0 0 0 0 0 0 0 5472029.47019 44620718.8812 
4.40164990697e-005 1.26988887623e-005 -896.764414191 -67344447264.8 5860.99419254 27289409.4721 569770250920 842587408446 435732918679 138810552623 555331535470 304700499508 0 0 0 0 0 0 0 0 0 0 0 5447983.41017 44562249.8885 
4.40165565593e-005 1.26472222904e-005 -900.660440169 -68118745578.5 5867.55829626 27686417.3429 569276562899 846334284811 437756841783 138581424350 554959968492 302514212676 0 0 0 0 0 0 0 0 0 0 0 5424559.04246 44504619.2355 
4.40166129983e-005 1.25962809981e-005 -904.528955408 -68892867286.5 5874.14535259 28085618.397 568784015336 850039784179 439759667015 138352556154 554590456805 300365346774 0 0 0 0 0 0 0 0 0 0 0 5401734.30472 44447813.4426 
4.40166684209e-005 1.25460433469e-005 -908.37071047 -69666859255.9 5880.7552345 28487045.8179 568292625938 853705091809 441741994124 138123961431 554222968084 298252671007 0 0 0 0 0 0 0 0 0 0 0 5379488.24282 44391819.0953 
4.40167228599e-005 1.2496488948e-005 -912.186410132 -70440763326.9 5887.38778252 28890730.7657 567802411091 857331331281 443704390947 137895653364 553857470380 296175020753 0 0 0 0 0 0 0 0 0 0 0 5357800.92795 44336622.8404 
4.4016776346e-005 1.24475984696e-005 -915.976717391 -71214616791.1 5894.04280832 29296702.5607 567313385895 860919569543 445647396043 137667644890 553493932066 294131292380 0 0 0 0 0 0 0 0 0 0 0 5336653.38164 44282211.384 
4.40168289086e-005 1.23993535565e-005 -919.742256906 -71988452782.1 5900.72009775 29704988.8321 566825564208 864470821295 447571520975 137439948686 553132321803 292120438666 0 0 0 0 0 0 0 0 0 0 0 5316027.5092 44228571.4916 
4.40168805756e-005 1.23517367541e-005 -923.483618294 -72762300683.7 5907.41941388 30115615.675 566338958668 867986053122 449477252471 137212577149 552772608505 290141464553 0 0 0 0 0 0 0 0 0 0 0 5295906.03824 44175689.9868 
4.40169313735e-005 1.23047314445e-005 -927.201358816 -73536186418.2 5914.14049933 30528607.7609 565853580756 871466186941 451365054218 136985542386 552414761324 288193423469 0 0 0 0 0 0 0 0 0 0 0 5276272.46473 44123553.7557 
4.40169813276e-005 1.22583217853e-005 -930.896005971 -74310132758.8 5920.88307864 30943988.4564 565369440831 874912103292 453235368583 136758856205 552058749635 286275413891 0 0 0 0 0 0 0 0 0 0 0 5257111.00294 44072149.7483 
4.40170304621e-005 1.22124926562e-005 -934.568059744 -75084159589.8 5927.64686033 31361779.9205 564886548181 878324644206 455088618103 136532530113 551704543027 284386576276 0 0 0 0 0 0 0 0 0 0 0 5238406.54041 44021464.9823 
4.40170787999e-005 1.21672296089e-005 -938.217994729 -75858284147.6 5934.43153884 31782003.202 564404911058 881704615905 456925206902 136306575298 551352111295 282526090224 0 0 0 0 0 0 0 0 0 0 0 5220144.59642 43971486.5468 
4.40171263631e-005 1.21225188233e-005 -941.846261924 -76632521227 5941.23679618 32204678.3134 563924536737 885052791111 458745521888 136081002643 551001424446 280693171953 0 0 0 0 0 0 0 0 0 0 0 5202311.28467 43922201.6067 
4.40171731728e-005 1.20783470657e-005 -945.453290487 -77406883378.8 5948.06230352 32629824.3122 563445431547 888369911286 460549933925 135855822710 550652452693 278887071933 0 0 0 0 0 0 0 0 0 0 0 5184893.27839 43873597.4069 
4.4017219249e-005 1.2034701653e-005 -949.039489177 -78181381080.9 5954.90772251 33057459.3571 562967600932 891656688514 462338798814 135631045751 550305166469 277107072785 0 0 0 0 0 0 0 0 0 0 0 5167877.77911 43825661.278 
4.40172646112e-005 1.19915704169e-005 -952.605247879 -78956022900.6 5961.77270678 33487600.7832 562491049476 894913807420 464112458296 135406681700 549959536423 275352487263 0 0 0 0 0 0 0 0 0 0 0 5151252.48686 43778380.6395 
4.40173092778e-005 1.19489416737e-005 -956.15093877 -79730815628.9 5968.6569029 33920265.1439 562015780960 898141926715 465871240854 135182740180 549615533434 273622656501 0 0 0 0 0 0 0 0 0 0 0 5135005.57378 43731743.006 
4.40173532667e-005 1.19068041952e-005 -959.676917548 -80505764426.7 5975.55995161 34355468.269 561541798398 901341680770 467615462537 134959230505 549273128617 271916948316 0 0 0 0 0 0 0 0 0 0 0 5119125.65896 43685735.9913 
4.4017396595e-005 1.18651471823e-005 -963.183524466 -81280872934.8 5982.48148875 34793225.3069 561069104077 904513680967 469345427664 134736161681 548932293335 270234755698 0 0 0 0 0 0 0 0 0 0 0 5103601.78551 43640347.3134 
4.40174392791e-005 1.18239602402e-005 -966.671085348 -82056143369.2 5989.4211462 35233550.7704 560597699597 907658517008 471061429504 134513542409 548592999202 268575495373 0 0 0 0 0 0 0 0 0 0 0 5088423.39909 43595564.7989 
4.40174813349e-005 1.17832333566e-005 -970.139912438 -82831576653.3 5996.37855266 35676458.5689 560127585910 910776758048 472763750872 134291381093 548255218103 266938606513 0 0 0 0 0 0 0 0 0 0 0 5073580.32827 43551376.3878 
4.40175227774e-005 1.17429568798e-005 -973.590305284 -83607172475.2 6003.35333451 36121962.0512 559658763354 913868953828 474452664713 134069685840 547918922194 265323549502 0 0 0 0 0 0 0 0 0 0 0 5059062.76576 43507770.1376 
4.40175636215e-005 1.17031215e-005 -977.022551484 -84382929401.8 6010.3451165 36570074.0356 559191231686 916935635664 476128434624 133848464465 547584083917 263729804806 0 0 0 0 0 0 0 0 0 0 0 5044861.25128 43464734.2273 
