t	h	T	H2	H	O	O2	OH	H2O	H2O2	H02	masa
0	0	6000	100000000	0	0	100000000	0	100000000	0	0	1
2.451709989e-011	1e-011	5998.287156	99956661.01	267297.142	12657.18947	99990703.16	192480.4909	99813444.35	5.820541946	0.00377194418	1
4.00070423e-011	1e-011	5995.440219	99931513.4	431080.9038	19723.5551	99982534.81	324500.8688	99690685.48	10.22998669	0.0112900216	1
5.905643353e-011	1e-011	5990.068824	99902233.73	627457.1186	27816.02584	99970124.23	495763.7257	99536139.94	15.89913546	0.02696440822	1
8.163145191e-011	1e-011	5981.040076	99868928.19	853477.5387	36925.63431	99952162.06	708788.5587	99349915.89	22.84264875	0.05577366945	1
1.07794188e-010	1e-011	5966.980189	99830843.06	1106988.889	47232.94407	99927119.96	965666.9687	99132797.95	31.01245681	0.1044581378	1
1.37728828e-010	1e-011	5946.193266	99786148.8	1386707.483	59081.39896	99893185.18	1268020.482	98886446.85	40.2780591	0.181908808	1
1.717907548e-010	1e-011	5916.508138	99731678.92	1692315.351	72964.76936	99848123	1617149.949	98613537.88	50.4062684	0.2996605211	1
2.106031396e-010	1e-011	5874.983366	99662492.04	2024702.154	89552.46852	99789002.96	2014445.988	98317872.63	61.03619436	0.4726413749	1
2.552656215e-010	1e-011	5817.285081	99570935.08	2386658.355	109791.7833	99711614.6	2462341.139	98004493.21	71.64001932	0.7206343648	1
2.677731247e-010	1e-011	5799.267776	99542731.34	2484096.917	115683.1226	99688286.85	2584895.137	97922698.02	74.2472993	0.7987750747	1
2.783318157e-010	1e-011	5783.435798	99518004.33	2565015.641	120730.8985	99668063.36	2687153.927	97855834.17	76.31645721	0.8674737414	1
2.893185317e-010	1e-011	5766.363397	99491367.76	2647913.873	126054.1961	99646520.76	2792298.536	97788447.26	78.3379622	0.9414841658	1
3.007738249e-010	1e-011	5747.919147	99462597.39	2732935.099	131679.8293	99623534.31	2900469.413	97720619.59	80.3001031	1.021249011	1
3.127470963e-010	1e-011	5727.946045	99431426.78	2820260.356	137639.8799	99598955	3011846.539	97652437.08	82.18970348	1.107278918	1
3.252998727e-010	1e-011	5706.252593	99397532.96	2910123.925	143973.6417	99572600.95	3126667.297	97583986.9	83.99179758	1.200177285	1
3.385110126e-010	1e-011	5682.598887	99360513.96	3002838.892	150730.7013	99544243.58	3245255.93	97515352.35	85.68918509	1.300680422	1
3.52485584e-010	1e-011	5656.673311	99319851.32	3098841.874	157976.1722	99513584.45	3368075.739	97446601.98	87.26177525	1.409727403	1
3.673715301e-010	1e-011	5628.049663	99274841.06	3198779.196	165800.4646	99480211.91	3495830.963	97377764.49	88.68555658	1.52859379	1.000000001
3.830845067e-010	1e-011	5596.728179	99225445.79	3301686.729	174173.2887	99444228.52	3627133.049	97310053.67	89.909461	1.656627205	1.000000001
3.993943753e-010	1e-011	5563.037025	99172149.94	3405730.235	182982.2914	99406104.03	3759462.479	97245162.03	90.88119692	1.791768446	1.000000001
4.163408472e-010	1e-011	5526.784781	99114623.1	3510886.39	192256.8812	99365709.33	3892592.754	97183544.9	91.57540253	1.933996994	1.000000001
4.339695129e-010	1e-011	5487.756893	99052500.17	3617146.527	202030.8755	99322901.66	4026288.529	97125689.42	91.96602552	2.08323303	1.000000001
4.523325743e-010	1e-011	5445.712255	98985376.64	3724519.09	212343.4286	99277522.93	4160303.312	97072119.15	92.02639398	2.239326527	1.000000001
4.714901907e-010	1e-011	5400.378103	98912801.45	3833035.661	223240.4698	99229396.76	4294380.2	97023397.84	91.7293353	2.40204856	1.000000001
4.915121911e-010	1e-011	5351.44357	98834267.85	3942758.748	234776.5842	99178324.74	4428252.858	96980134.18	91.04731673	2.571082078	1.000000001
5.124802814e-010	1e-011	5298.551425	98749201.8	4053791.879	247017.4944	99124081.5	4561646.717	96942987.76	89.95261161	2.746012149	1.000000001
5.344909295e-010	1e-011	5241.287368	98656946.88	4166292.814	260043.3661	99066408.55	4694280.42	96912676.82	88.4174964	2.926315621	1.000000001
5.576591965e-010	1e-011	5179.16591	98556744.48	4280490.96	273953.2617	99005006.05	4825867.47	96889988.55	86.41448657	3.111350152	1.000000001
5.821239158e-010	1e-011	5111.611447	98447707.37	4396710.647	288871.2271	98939521.92	4956117.961	96875793	83.91662351	3.300342459	1.000000002
6.080548359e-010	1e-011	5037.932377	98328783.76	4515402.664	304954.7434	98869537.19	5084740.176	96871062.43	80.89783236	3.492375601	1.000000002
6.356627022e-010	1e-011	4957.284902	98198707.55	4637187.799	322406.6935	98794545.7	5211441.53	96876898.88	77.3333843	3.686374949	1.000000002
6.646985342e-010	1e-011	4870.186913	98058446.56	4760763.017	341156.0591	98715333.59	5333852.064	96894170.98	73.2749228	3.877815819	1.000000002
6.931464526e-010	1e-011	4782.765578	97917998.75	4877946.605	359951.5243	98637575.86	5443587.965	96921163.18	69.07008069	4.052190138	1.000000002
7.205561156e-010	1e-011	4696.749935	97780229.5	4987743.808	378491.9492	98562687.54	5540327.018	96955668.44	64.87498129	4.207503974	1.000000002
7.469764509e-010	1e-011	4612.3339	97645509.31	5091138.356	396792.1399	98490681.15	5625714.221	96996001.82	60.75691973	4.345330247	1.000000002
7.725660703e-010	1e-011	4529.302172	97513541.77	5189370.823	414942.4615	98421237.95	5701491.48	97040968.46	56.74803504	4.46779869	1.000000002
7.974454474e-010	1e-011	4447.503363	97384127.5	5283378.708	433009.7193	98354122.29	5769006.382	97089625.17	52.87236983	4.576686778	1.000000002
8.217094148e-010	1e-011	4366.826614	97257128.46	5373885.469	451043.8588	98289154.01	5829327.09	97141214.16	49.14768134	4.673516259	1.000000003
8.454277075e-010	1e-011	4287.211724	97132484.5	5461431.19	469076.6437	98226210.48	5883300.325	97195102.17	45.58781709	4.75958769	1.000000003
8.682821562e-010	1e-011	4209.889933	97012137.93	5545071.166	486834.9634	98166175.6	5930876.496	97249843.98	42.25625137	4.834878324	1.000000003
8.902316152e-010	1e-011	4135.155611	96896534.94	5624842.879	504242.9827	98109166.35	5972669.198	97304667.82	39.16551831	4.90049823	1.000000003
9.114414858e-010	1e-011	4062.574324	96784987.44	5701481.873	521388.6706	98054752.11	6009584.37	97359441.09	36.29398473	4.958039858	1.000000003
9.320324982e-010	1e-011	3991.835966	96677008.67	5775513.863	538331.3515	98002623.12	6042294.625	97414051.38	33.62490621	5.008726293	1.000000003
9.520985479e-010	1e-011	3922.702711	96572229.89	5847334.586	555113.3432	97952542.64	6071320.537	97468409.32	31.14432056	5.05353497	1.000000003
9.717165257e-010	1e-011	3854.980833	96470355.37	5917254.828	571766.3913	97904320.89	6097077.145	97522447.7	28.83999734	5.093268325	1.000000003
9.909522391e-010	1e-011	3788.504048	96371136.14	5985528.045	588315.5645	97857799.65	6119902.69	97576119.68	26.70087879	5.128597745	1.000000003
1.009864251e-009	1e-011	3723.12293	96274353.5	6052368.437	604781.7912	97812842.61	6140077.401	97629396.74	24.71676906	5.160092772	1.000000003
1.028506551e-009	1e-011	3658.697707	96179808.14	6117963.461	621183.6231	97769328.95	6157836.282	97682266.97	22.87815595	5.188241583	1.000000003
1.046930551e-009	1e-011	3595.092979	96087312.49	6182482.951	637538.5418	97727148.92	6173378.091	97734733.67	21.17610569	5.213465998	1.000000003
1.065186702e-009	1e-011	3532.173495	95996684.99	6246086.132	653863.995	97686200.59	6186871.769	97786814.3	19.60219901	5.236132887	1.000000003
1.083325929e-009	1e-011	3469.800462	95907745.47	6308927.363	670178.2813	97646387.39	6198461.064	97838540.01	18.14849091	5.256563129	1.000000003
1.101401015e-009	1e-011	3407.827958	95820311.06	6371161.163	686501.3666	97607616.05	6208267.85	97889955.46	16.80748397	5.275038822	1.000000003
1.119468058e-009	1e-011	3346.09916	95734192.29	6432946.98	702855.6989	97569794.92	6216394.41	97941119.27	15.5721097	5.291809239	1.000000003
1.137588123e-009	1e-011	3284.442035	95649188.95	6494454.059	719267.0802	97532832.27	6222924.874	97992104.97	14.43571481	5.307095864	1.000000003
1.155829223e-009	1e-011	3222.664145	95565085.43	6555866.835	735765.6603	97496634.68	6227925.878	98043002.64	13.39205061	5.321096742	1.000000003
1.174268816e-009	1e-011	3160.546096	95481645.17	6617391.286	752387.1276	97461105.25	6231446.464	98093921.34	12.43526506	5.333990357	1.000000003
1.192997067e-009	1e-011	3097.832959	95398603.59	6679262.864	769174.1934	97426141.58	6233517.13	98144992.67	11.559897	5.345939202	1.000000003
1.212121264e-009	1e-011	3034.222714	95315658.95	6741756.849	786178.5099	97391633.31	6234147.867	98196375.74	10.7608731	5.357093213	1.000000003
1.231771979e-009	1e-011	2969.350198	95232460.01	6805202.412	803463.2183	97357458.99	6233324.827	98248264.14	10.03350787	5.367593275	1.000000003
1.252111934e-009	1e-011	2902.764183	95148588.76	6870002.415	821106.4312	97323482.02	6231005.099	98300895.91	9.373507696	5.377575052	1.000000003
1.273349195e-009	1e-011	2833.893592	95063535.81	6936662.268	839206.1181	97289545.07	6227108.621	98354567.77	8.776980155	5.387173538	1.000000003
1.295757527e-009	1e-011	2761.99597	94976663.76	7005833.547	857887.1488	97255462.37	6221505.617	98409656.22	8.240450271	5.39652894	1.000000003
1.319709138e-009	1e-011	2686.075749	94887151.14	7078382.614	877311.7341	97221008.5	6213996.667	98466649.25	7.760885848	5.405794982	1.000000003
1.345729992e-009	1e-011	2604.748521	94793902.95	7155503.555	897695.34	97185902.19	6204280.108	98526195.67	7.335734359	5.415151605	1.000000003
1.366192329e-009	1e-011	2541.679665	94723543.28	7214863.667	913143.4629	97159994.05	6195657.705	98571186.76	7.061872932	5.422076934	1.000000003
1.376671749e-009	1e-011	2509.693068	94688530.81	7244814.084	920842.7751	97147302.46	6190951.164	98593577.41	6.939714722	5.425495851	1.000000003
1.387742165e-009	1e-011	2476.138589	94652298.17	7276117.169	928813.1933	97134317.31	6185788.948	98616739.74	6.822689184	5.429022534	1.000000003
1.399501766e-009	1e-011	2440.76572	94614660.57	7308986.009	937090.4743	97120996.3	6180112.255	98640781.38	6.710813609	5.432679947	1.000000003
1.411956915e-009	1e-011	2403.610196	94575753.38	7343363.878	945638.2629	97107414.49	6173907.642	98665602.03	6.605052996	5.436461083	1.000000003
1.424499855e-009	1e-011	2366.520462	94537566.2	7377527.051	954012.2454	97094280.14	6167486.059	98689918.51	6.510518231	5.440179317	1.000000003
1.437020856e-009	1e-011	2329.829307	94500439.37	7411168.794	962131.5402	97081706.81	6160929.053	98713503.06	6.42691929	5.443807279	1.000000003
1.449522093e-009	1e-011	2293.534164	94464358.64	7444293.524	969993.6804	97069683.24	6154262.449	98736354.8	6.353062565	5.447350955	1.000000003
1.4620057e-009	1e-011	2257.632514	94429309.32	7476905.781	977596.7618	97058197.93	6147511.256	98758473.65	6.287855611	5.450815413	1.000000003
1.474473768e-009	1e-011	2222.121894	94395276.34	7509010.206	984939.4448	97047239.13	6140699.651	98779860.28	6.230303232	5.454204917	1.000000003
1.486928347e-009	1e-011	2186.999914	94362244.25	7540611.529	992020.954	97036794.86	6133850.981	98800516.09	6.179503061	5.457523034	1.000000003
1.499371442e-009	1e-011	2152.264259	94330197.27	7571714.552	998841.0757	97026852.89	6126987.755	98820443.22	6.13464073	5.46077273	1.000000003
1.511805015e-009	1e-011	2117.912698	94299119.27	7602324.137	1005400.154	97017400.79	6120131.634	98839644.52	6.094984732	5.46395646	1.000000003
1.524230979e-009	1e-011	2083.943094	94268993.85	7632445.193	1011699.084	97008425.95	6113303.436	98858123.55	6.059881066	5.467076242	1.000000003
1.536651204e-009	1e-011	2050.353406	94239804.34	7662082.666	1017739.304	96999915.54	6106523.123	98875884.52	6.028747753	5.470133729	1.000000003
1.549067506e-009	1e-011	2017.141698	94211533.79	7691241.534	1023522.784	96991856.58	6099809.802	98892932.32	6.001069315	5.473130272	1.000000003
1.561481658e-009	1e-011	1984.306138	94184165.05	7719926.798	1029052.013	96984235.95	6093181.724	98909272.49	5.976391292	5.476066972	1.000000003
1.573895376e-009	1e-011	1951.845005	94157680.74	7748143.476	1034329.985	96977040.35	6086656.276	98924911.2	5.954314855	5.478944729	1.000000003
1.586310328e-009	1e-011	1919.75669	94132063.31	7775896.604	1039360.184	96970256.39	6080249.985	98939855.23	5.934491591	5.481764286	1.000000003
1.598728128e-009	1e-011	1888.039698	94107295.02	7803191.23	1044146.561	96963870.59	6073978.512	98954111.96	5.916618501	5.484526261	1.000000003
1.611150335e-009	1e-011	1856.692649	94083357.99	7830032.414	1048693.516	96957869.37	6067856.653	98967689.35	5.90043324	5.487231179	1.000000003
1.623578454e-009	1e-011	1825.714275	94060234.2	7856425.23	1053005.874	96952239.08	6061898.34	98980595.9	5.88570965	5.489879502	1.000000003
1.63601393e-009	1e-011	1795.103425	94037905.51	7882374.767	1057088.863	96946966.06	6056116.638	98992840.68	5.872253584	5.492471645	1.000000003
1.648458154e-009	1e-011	1764.859058	94016353.72	7907886.133	1060948.081	96942036.62	6050523.748	99004433.25	5.859899056	5.495007997	1.000000003
1.660912455e-009	1e-011	1734.980246	93995560.49	7932964.457	1064589.478	96937437.08	6045131.004	99015383.69	5.848504697	5.49748894	1.000000003
1.673378103e-009	1e-011	1705.466165	93975507.49	7957614.895	1068019.317	96933153.8	6039948.88	99025702.55	5.837950541	5.499914855	1.000000003
1.685856305e-009	1e-011	1676.316097	93956176.28	7981842.635	1071244.148	96929173.2	6034986.99	99035400.84	5.828135117	5.502286135	1.000000003
1.698348206e-009	1e-011	1647.529424	93937548.46	8005652.904	1074270.774	96925481.77	6030254.088	99044489.99	5.818972842	5.504603193	1.000000003
1.710854889e-009	1e-011	1619.105623	93919605.58	8029050.972	1077106.219	96922066.13	6025758.076	99052981.85	5.810391702	5.506866469	1.000000003
1.72337737e-009	1e-011	1591.044261	93902329.22	8052042.162	1079757.694	96918913.03	6021506.008	99060888.65	5.802331201	5.509076431	1.000000003
1.735916599e-009	1e-011	1563.344987	93885701	8074631.852	1082232.559	96916009.39	6017504.093	99068222.99	5.794740564	5.511233581	1.000000003
1.748473462e-009	1e-011	1536.00753	93869702.58	8096825.486	1084538.294	96913342.32	6013757.701	99074997.8	5.787577167	5.513338454	1.000000003
1.761048775e-009	1e-011	1509.031688	93854315.69	8118628.58	1086682.458	96910899.15	6010271.378	99081226.31	5.78080518	5.515391625	1.000000003
1.773643287e-009	1e-011	1482.41732	93839522.15	8140046.725	1088672.658	96908667.45	6007048.843	99086922.05	5.774394403	5.5173937	1.000000003
1.78625768e-009	1e-011	1456.164343	93825303.9	8161085.594	1090516.512	96906635.07	6004093.011	99092098.79	5.768319269	5.519345326	1.000000003
1.798892564e-009	1e-011	1430.272717	93811642.97	8181750.947	1092221.618	96904790.15	6001405.994	99096770.56	5.762558004	5.521247181	1.000000003
1.811548483e-009	1e-011	1404.74244	93798521.56	8202048.637	1093795.517	96903121.14	5998989.121	99100951.57	5.757091913	5.523099978	1.000000003
1.824225909e-009	1e-011	1379.573538	93785922.03	8221984.608	1095245.665	96901616.84	5996842.949	99104656.2	5.751904796	5.524904464	1.000000003
1.836925248e-009	1e-011	1354.766052	93773826.91	8241564.9	1096579.402	96900266.4	5994967.283	99107899.01	5.746982451	5.526661413	1.000000003
1.849646836e-009	1e-011	1330.320034	93762218.93	8260795.648	1097803.919	96899059.36	5993361.191	99110694.67	5.742312281	5.528371629	1.000000003
1.862390939e-009	1e-011	1306.235531	93751081.03	8279683.082	1098926.24	96897985.66	5992023.024	99113057.94	5.737882961	5.530035942	1.000000003
1.875157758e-009	1e-011	1282.512578	93740396.39	8298233.522	1099953.19	96897035.62	5990950.443	99115003.65	5.733684178	5.531655204	1.000000003
1.887947426e-009	1e-011	1259.151186	93730148.42	8316453.377	1100891.376	96896200	5990140.434	99116546.71	5.729706423	5.53323029	1.000000003
1.900760012e-009	1e-011	1236.151331	93720320.8	8334349.138	1101747.166	96895470.01	5989589.344	99117702	5.725940823	5.534762092	1.000000003
1.913595521e-009	1e-011	1213.512944	93710897.48	8351927.37	1102526.676	96894837.27	5989292.897	99118484.42	5.72237902	5.536251519	1.000000003
1.926453893e-009	1e-011	1191.235901	93701862.71	8369194.704	1103235.748	96894293.85	5989246.234	99118908.86	5.719013069	5.537699494	1.000000003
1.939335012e-009	1e-011	1169.320011	93693201.04	8386157.823	1103879.946	96893832.27	5989443.936	99118990.12	5.715835369	5.539106949	1.000000003
1.952238699e-009	1e-011	1147.765008	93684897.32	8402823.458	1104464.544	96893445.49	5989880.059	99118742.96	5.712838611	5.540474827	1.000000003
1.965164722e-009	1e-011	1126.57054	93676936.76	8419198.367	1104994.518	96893126.92	5990548.168	99118182.02	5.710015739	5.541804075	1.000000003
1.978112795e-009	1e-011	1105.736156	93669304.86	8435289.322	1105474.546	96892870.4	5991441.37	99117321.84	5.707359931	5.543095646	1.000000003
1.991082578e-009	1e-011	1085.261307	93661987.51	8451103.096	1105909.004	96892670.19	5992552.352	99116176.82	5.704864585	5.544350491	1.000000003
2.004073686e-009	1e-011	1065.145325	93654970.93	8466646.444	1106301.971	96892520.99	5993873.417	99114761.19	5.702523311	5.545569562	1.000000003
2.017085688e-009	1e-011	1045.387426	93648241.71	8481926.086	1106657.23	96892417.89	5995396.519	99113089.04	5.700329933	5.546753807	1.000000003
2.030118107e-009	1e-011	1025.986696	93641786.82	8496948.69	1106978.273	96892356.37	5997113.305	99111174.25	5.698278491	5.54790417	1.000000003
2.043170431e-009	1e-011	1006.942088	93635593.57	8511720.85	1107268.313	96892332.31	5999015.146	99109030.49	5.696363251	5.549021584	1.000000003
2.056242108e-009	1e-011	988.2524129	93629649.68	8526249.073	1107530.291	96892341.93	6001093.181	99106671.25	5.694578715	5.550106977	1.000000003
2.069332557e-009	1e-011	969.9163401	93623943.26	8540539.754	1107766.886	96892381.79	6003338.351	99104109.75	5.692919627	5.551161262	1.000000003
2.082441162e-009	1e-011	951.9323885	93618462.76	8554599.165	1107980.529	96892448.8	6005741.434	99101359.01	5.691380991	5.55218534	1.000000003
2.095567283e-009	1e-011	934.2989254	93613197.05	8568433.431	1108173.415	96892540.16	6008293.082	99098431.76	5.689958079	5.553180099	1.000000003
2.108710257e-009	1e-011	917.0141639	93608135.38	8582048.516	1108347.52	96892653.35	6010983.857	99095340.5	5.688646444	5.554146408	1.000000003
2.121869398e-009	1e-011	900.076161	93603267.37	8595450.207	1108504.609	96892786.13	6013804.261	99092097.46	5.687441934	5.55508512	1.000000003
2.135044004e-009	1e-011	883.4828176	93598583.05	8608644.099	1108646.256	96892936.49	6016744.768	99088714.59	5.686340702	5.555997072	1.000000003
2.148233357e-009	1e-011	867.2318778	93594072.8	8621635.579	1108773.859	96893102.66	6019795.855	99085203.55	5.685339218	5.556883076	1.000000003
2.161436727e-009	1e-011	851.3209305	93589727.39	8634429.817	1108888.651	96893283.07	6022948.029	99081575.76	5.684434281	5.557743929	1.000000003
2.174653376e-009	1e-011	835.7474108	93585537.96	8647031.755	1108991.715	96893476.35	6026191.856	99077842.31	5.683623029	5.558580405	1.000000003
2.187882556e-009	1e-011	820.508602	93581496.03	8659446.094	1109084.001	96893681.3	6029517.979	99074014.01	5.682902951	5.559393255	1.000000003
2.201123517e-009	1e-011	805.6016392	93577593.45	8671677.29	1109166.337	96893896.85	6032917.148	99070101.4	5.682271892	5.56018321	1.000000003
2.21437439e-009	1e-011	791.0247255	93573822.78	8683728.541	1109239.434	96894122.08	6036379.94	99066115.05	5.681728115	5.560950916	1.000000004
2.227627557e-009	1e-011	776.7819161	93570178.41	8695597.742	1109303.885	96894356.07	6039895.524	99062067.03	5.681270409	5.561696683	1.000000004
2.240881047e-009	1e-011	762.8705942	93566653.37	8707287.833	1109360.234	96894598.11	6043454.674	99057967.45	5.680897641	5.562421147	1.000000004
2.25413497e-009	1e-011	749.2858048	93563240.47	8718803.338	1109408.957	96894847.62	6047048.923	99053825.47	5.680609009	5.563125038	1.000000004
2.267389421e-009	1e-011	736.0225925	93559932.93	8730148.446	1109450.463	96895104.09	6050670.02	99049649.92	5.680404144	5.563809052	1.000000004
2.280644477e-009	1e-011	723.0760027	93556724.3	8741327.013	1109485.097	96895367.12	6054309.939	99045449.3	5.680283118	5.564473858	1.000000004
2.293900198e-009	1e-011	710.4410836	93553608.52	8752342.578	1109513.156	96895636.36	6057960.879	99041231.83	5.680246451	5.565120095	1.000000004
2.307156628e-009	1e-011	698.1128874	93550579.83	8763198.367	1109534.889	96895911.5	6061615.264	99037005.42	5.680295123	5.565748378	1.000000004
2.320413795e-009	1e-011	686.0864718	93547632.84	8773897.303	1109550.51	96896192.31	6065265.749	99032777.71	5.680430583	5.566359293	1.000000004
2.333671712e-009	1e-011	674.3569015	93544762.42	8784442.024	1109560.199	96896478.57	6068905.215	99028556.04	5.680654764	5.566953403	1.000000004
2.346930377e-009	1e-011	662.9192497	93541963.76	8794834.887	1109564.11	96896770.11	6072526.771	99024347.49	5.680970098	5.567531248	1.000000004
2.360189773e-009	1e-011	651.7685992	93539232.33	8805077.986	1109562.374	96897066.79	6076123.756	99020158.87	5.681379528	5.568093344	1.000000004
2.373449871e-009	1e-011	640.9000445	93536563.86	8815173.165	1109555.102	96897368.49	6079689.731	99015996.76	5.681886534	5.568640189	1.000000004
2.386710626e-009	1e-011	630.3086924	93533954.34	8825122.03	1109542.392	96897675.11	6083218.483	99011867.47	5.682495145	5.569172259	1.000000004
2.399971982e-009	1e-011	619.9896644	93531400.01	8834925.965	1109524.329	96897986.58	6086704.024	99007777.07	5.683209967	5.569690013	1.000000004
2.413233873e-009	1e-011	609.9380974	93528897.32	8844586.148	1109500.985	96898302.81	6090140.584	99003731.39	5.684036203	5.570193893	1.000000004
2.426496219e-009	1e-011	600.1491456	93526442.95	8854103.563	1109472.426	96898623.75	6093522.613	98999736.04	5.684979683	5.570684323	1.000000004
2.439758932e-009	1e-011	590.6179824	93524033.79	8863479.017	1109438.714	96898949.34	6096844.779	98995796.38	5.68604689	5.571161714	1.000000004
2.453021915e-009	1e-011	581.3398013	93521666.92	8872713.156	1109399.901	96899279.56	6100101.965	98991917.59	5.687244992	5.571626462	1.000000004
2.46628506e-009	1e-011	572.3098178	93519339.62	8881806.481	1109356.039	96899614.34	6103289.269	98988104.58	5.688581871	5.572078949	1.000000004
2.479548254e-009	1e-011	563.5232716	93517049.32	8890759.357	1109307.177	96899953.66	6106402	98984362.07	5.690066161	5.572519546	1.000000004
2.492811376e-009	1e-011	554.9754271	93514793.64	8899572.039	1109253.361	96900297.47	6109435.676	98980694.57	5.691707283	5.572948613	1.000000004
2.506074298e-009	1e-011	546.6615762	93512570.34	8908244.677	1109194.638	96900645.76	6112386.027	98977106.37	5.69351548	5.573366496	1.000000004
2.519336889e-009	1e-011	538.5770395	93510377.34	8916777.335	1109131.052	96900998.47	6115248.989	98973601.56	5.695501858	5.573773536	1.000000004
2.532599011e-009	1e-011	530.7171677	93508212.69	8925170.008	1109062.649	96901355.59	6118020.703	98970184.01	5.697678426	5.57417006	1.000000004
2.545860526e-009	1e-011	523.0773442	93506074.57	8933422.63	1108989.476	96901717.07	6120697.517	98966857.41	5.700058132	5.57455639	1.000000004
2.559121289e-009	1e-011	515.6529856	93503961.3	8941535.092	1108911.579	96902082.87	6123275.982	98963625.22	5.702654911	5.574932836	1.000000004
2.572381157e-009	1e-011	508.4395447	93501871.28	8949507.254	1108829.006	96902452.98	6125752.853	98960490.71	5.705483719	5.575299704	1.000000004
2.585639983e-009	1e-011	501.4325111	93499803.06	8957338.96	1108741.807	96902827.33	6128125.086	98957456.96	5.708560577	5.57565729	1.000000004
2.598897622e-009	1e-011	494.6274134	93497755.26	8965030.045	1108650.032	96903205.9	6130389.838	98954526.84	5.711902606	5.576005884	1.000000004
2.612153926e-009	1e-011	488.0198208	93495726.6	8972580.352	1108553.734	96903588.64	6132544.465	98951703.03	5.715528071	5.576345769	1.000000004
2.625408752e-009	1e-011	481.6053448	93493715.9	8979989.74	1108452.966	96903975.5	6134586.524	98948988	5.719456409	5.576677222	1.000000004
2.638661925e-009	1e-011	475.3796541	93491722.06	8987258.078	1108347.786	96904366.44	6136513.763	98946384.05	5.723708255	5.577000514	1.000000004
2.651910022e-009	1e-011	469.3399226	93489744.54	8994383.544	1108238.278	96904761.32	6138323.699	98943893.86	5.728304307	5.577315832	1.000000004
2.665149851e-009	1e-011	463.4830948	93487782.82	9001364.617	1108124.533	96905159.97	6140014.191	98941519.79	5.733266231	5.577623371	1.000000004
2.678380816e-009	1e-011	457.8049153	93485836.07	9008201.288	1108006.621	96905562.34	6141583.699	98939263.45	5.738617653	5.577923385	1.000000004
2.691602623e-009	1e-011	452.3010439	93483903.46	9014893.778	1107884.615	96905968.35	6143030.928	98937126.2	5.744383491	5.578216129	1.000000004
2.704814996e-009	1e-011	446.9671911	93481984.23	9021442.391	1107758.586	96906377.94	6144354.784	98935109.18	5.750589857	5.578501853	1.000000004
2.718017676e-009	1e-011	441.7991202	93480077.67	9027847.513	1107628.61	96906791.03	6145554.369	98933213.38	5.757264053	5.578780801	1.000000004
2.731210421e-009	1e-011	436.7926496	93478183.12	9034109.626	1107494.762	96907207.55	6146628.977	98931439.56	5.764434554	5.579053213	1.000000004
2.744393004e-009	1e-011	431.9436548	93476299.97	9040229.303	1107357.121	96907627.43	6147578.093	98929788.31	5.772130983	5.579319322	1.000000004
2.757565217e-009	1e-011	427.2480704	93474427.64	9046207.214	1107215.764	96908050.59	6148401.385	98928260.04	5.78038408	5.579579358	1.000000004
2.770726866e-009	1e-011	422.7018919	93472565.6	9052044.13	1107070.774	96908476.96	6149098.7	98926854.95	5.789225661	5.579833545	1.000000004
2.783877776e-009	1e-011	418.3011768	93470713.35	9057740.919	1106922.231	96908906.46	6149670.063	98925573.12	5.798688563	5.5800821	1.000000004
2.797017785e-009	1e-011	414.0420463	93468870.43	9063298.553	1106770.217	96909339.01	6150115.667	98924414.41	5.808806588	5.580325239	1.000000004
2.810146749e-009	1e-011	409.9206869	93467036.4	9068718.104	1106614.817	96909774.53	6150435.869	98923378.54	5.81961443	5.580563169	1.000000004
2.823264538e-009	1e-011	405.9333504	93465210.87	9074000.744	1106456.116	96910212.94	6150631.187	98922465.08	5.831147593	5.580796094	1.000000004
2.836371038e-009	1e-011	402.076356	93463393.45	9079147.747	1106294.197	96910654.16	6150702.291	98921673.44	5.843442304	5.581024214	1.000000004
2.849466147e-009	1e-011	398.3460903	93461583.8	9084160.481	1106129.149	96911098.1	6150649.999	98921002.86	5.856535409	5.581247722	1.000000004
2.862549782e-009	1e-011	394.7390081	93459781.56	9089040.414	1105961.056	96911544.69	6150475.27	98920452.48	5.870464268	5.581466807	1.000000004
2.875621869e-009	1e-011	391.251633	93457986.45	9093789.105	1105790.007	96911993.84	6150179.199	98920021.27	5.885266633	5.581681654	1.000000004
2.88868235e-009	1e-011	387.8805578	93456198.16	9098408.203	1105616.088	96912445.47	6149763.008	98919708.09	5.900980529	5.581892443	1.000000004
2.901731179e-009	1e-011	384.6224447	93454416.41	9102899.446	1105439.387	96912899.49	6149228.041	98919511.68	5.91764411	5.582099348	1.000000004
2.914768325e-009	1e-011	381.4740252	93452640.96	9107264.653	1105259.991	96913355.83	6148575.759	98919430.65	5.935295533	5.58230254	1.000000004
2.927793765e-009	1e-011	378.4321004	93450871.55	9111505.725	1105077.989	96913814.39	6147807.729	98919463.52	5.9539728	5.582502185	1.000000004
2.940807491e-009	1e-011	375.4935411	93449107.96	9115624.636	1104893.468	96914275.1	6146925.622	98919608.69	5.973713617	5.582698445	1.000000004
2.953809504e-009	1e-011	372.655287	93447349.96	9119623.43	1104706.515	96914737.87	6145931.204	98919864.48	5.99455524	5.582891476	1.000000004
2.966799817e-009	1e-011	369.914347	93445597.36	9123504.218	1104517.217	96915202.62	6144826.326	98920229.11	6.016534317	5.583081432	1.000000004
